"","id","title","singer","lyrics"
"31","30049271","All I Wanna Do (K) (Feat. Hoody, Loco)","박재범","     Girl 말해줘 네 마음 바로 지금Baby 같이 올라가자 하늘 위로All I wanna do is kick it with you너의 몸매 그린 것만 같아 미술오늘 의상처럼 네 마음도 씨쓰루All I wanna do is kick it with youGirl 뭐가 중요한지baby 바로 말해줄게나 지금 5천만원짜리 시계 찼지만나는 너를 훨씬 아끼지 babe네가 원한다면 안 찰게허세 따위는 안 통하니까넌 정말 신기한 여자나를 노력하게 만드니까baby oh yeah우리 둘의 밤을 상상했어girl all night몸에 타투를 보여줘If it's alrightGirl 말해줘 네 마음 바로 지금Baby 같이 올라가자 하늘 위로All I wanna do is kick it with you너의 몸매 그린 것만 같아 미술오늘 의상처럼 네 마음도 씨쓰루All I wanna do is kick it with you어떡해 내 맘에 네가 들어오려 해쉽게 빠질까 봐 위험해 보여조심하려 할 때움직여지지 않아날 보는 네 시선이 내 몸을 감아하나로 얽혀 너와 나이제부턴 아무도 풀지 못해뻔하지 않게 우연같이 만나 baby서로에게 녹아들어오늘밤 우리 기분은 저 하늘 구름 위네 몸에 타투를 보여줘이미 내 맘은 준비되어있어Boy 말할게 내 마음 바로 지금그래 같이 올라가자 하늘 위로All I wanna do is kick it with you네가 원한대로 내 대답은 Me too이제부터 널 부르게 해줘 My booAll I wanna do is kick it with you내가 하고 싶은 모든 것 뒤엔너와 함께 가 생략 되어 있지요즘 인기 많은교포오빠들과는 달라김치 향기가 배어있지덕분에 난 몰아 호랑이택 달린 옷은 방에 쌓여가고 있어밤에 입어 편하게이젠 너는 나 나는 너로 구분 짓고ALL I WANNA DO 라고 말해 편하게너의 옆자리를 상상할 거고그곳에는 내가 있게 될 거야그리고 너에 대해 장담하건대뭐든 할 수 있을 거라고 믿게 될 거야Girl 말해줘 네 마음 바로 지금Baby 같이 올라가자 하늘 위로All I wanna do is kick it with you너의 몸매 그린 것만 같아 미술오늘 의상처럼 네 마음도 씨쓰루All I wanna do is kick it with you"
"32","30244931","봄날","방탄소년단","     보고 싶다이렇게 말하니까 더 보고 싶다너희 사진을 보고 있어도보고 싶다너무 야속한 시간나는 우리가 밉다이젠 얼굴 한번 보는 것 조차힘들어진 우리가여긴 온통 겨울 뿐이야8월에도 겨울이 와마음은 시간을 달려가네홀로 남은 설국열차니 손 잡고 지구 반대편까지 가겨울을 끝내고파그리움들이 얼마나눈처럼 내려야 그 봄날이 올까Friend허공을 떠도는작은 먼지처럼 작은 먼지처럼날리는 눈이 나라면조금 더 빨리네게 닿을 수 있을 텐데눈꽃이 떨어져요또 조금씩 멀어져요보고 싶다 보고 싶다보고 싶다 보고 싶다얼마나 기다려야또 몇 밤을 더 새워야널 보게 될까 널 보게 될까만나게 될까 만나게 될까추운 겨울 끝을 지나다시 봄날이 올 때까지꽃 피울 때까지그곳에 좀 더 머물러줘 머물러줘니가 변한 건지니가 변한 건지아니면 내가 변한 건지내가 변한 건지이 순간 흐르는 시간조차 미워우리가 변한 거지 뭐모두가 그런 거지 뭐그래 밉다 니가 넌 떠났지만단 하루도 너를잊은 적이 없었지 난솔직히 보고 싶은데이만 너를 지울게그게 널 원망하기보단덜 아프니까시린 널 불어내 본다연기처럼 하얀 연기처럼말로는 지운다 해도사실 난 아직 널 보내지 못하는데눈꽃이 떨어져요또 조금씩 멀어져요보고 싶다 보고 싶다보고 싶다 보고 싶다얼마나 기다려야또 몇 밤을 더 새워야널 보게 될까 널 보게 될까만나게 될까 만나게 될까You know it allYou're my best friend아침은 다시 올 거야어떤 어둠도 어떤 계절도영원할 순 없으니까벚꽃이 피나봐요이 겨울도 끝이 나요보고 싶다 보고 싶다 보고 싶다 보고 싶다조금만 기다리면며칠 밤만 더 새우면만나러 갈게 만나러 갈게데리러 갈게 데리러 갈게추운 겨울 끝을 지나다시 봄날이 올 때까지꽃 피울 때까지그곳에 좀 더 머물러줘 머물러줘"
"33","30290011","부담이 돼 (Feat. 휘인 Of 마마무)","정키","     더는 할 말이 없어다른 이유도어떤 변명도 난의미 없단 걸 알아끝이란 게 다 그렇잖아더는 물어보지 마언제부턴지왜 그런 건지 난그저 함께한 이 모든 게힘들었다고 말하잖아니 품에 안기던그날 밤에도입을 맞추던그 순간에도 나에게그 모든 게더는 너에게 말할 수 없는상처로 남아내겐 그 모든 게 다부담이 돼그렇게 내게말하지 마나도 내 맘을 어쩔 수 없는 걸오늘까지도 많이 힘들었단 걸너는 알고 있잖아니 품에 안기던그날 밤에도입을 맞추던그 순간에도 나에게그 모든 게더는 너에게 말할 수 없는상처로 남아내겐 그 모든 게 다처음엔 나도아무렇지 않았어깊어지면 질수록너에 품에서 문득끝이라는 게 너무 두려워서애써 괜찮은 척만또 난니 품에 안기던그날 밤에도입을 맞추던그 순간에도 미안해이해해줘더는 너에게 말할 수 없는그 모든 것이 내겐부담이 돼마주하는 지금에도 난니 품에 안기던그날 밤에도입을 맞추던그 순간에도 미안해이런 나를 이해해줘쉽지 않을 걸 알지만더는 할 수 없는 걸이 모든 게"
"34","30378157","이런 엔딩","아이유","     안녕 오랜만이야물음표 없이 참 너다운 목소리정해진 규칙처럼추운 문가에 늘 똑같은 네 자리제대로 잘 먹어 다 지나가니까예전처럼 잠도 잘 자게 될 거야 진심으로 빌게 너는 더 행복할 자격이 있어그런 말은 하지 마 제발그 말이 더 아픈 거 알잖아사랑해줄 거라며 다 뭐야어떤 맘을 준 건지 너는 모를 거야외로웠던 만큼너를 너보다 사랑해줄 사람 꼭 만났으면 해내가 아니라서 미안해주는 게 쉽지가 않아그런 말은 하지 마 제발그 말이 더 아픈 거 알잖아사랑해줄 거라며 다 뭐야어떤 맘을 준 건지 끝내 모를솔직히 말해줄래 제발너라면 다 믿는 거 알잖아 네 말대로 언젠가 나도나 같은 누군가에게사랑 받게 될까"
"35","9620469","우주를 줄게","볼빨간사춘기","     커피를 너무 많이 마셨나 봐요 심장이 막 두근대고 잠은 잘 수가 없어요 한참 뒤에 별빛이 내리면 난 다시 잠들 순 없겠죠 지나간 새벽을 다 새면 다시 네 곁에 잠들겠죠 너의 품에 잠든 난 마치 천사가 된 것만 같아요 난 그대 품에 별빛을 쏟아 내리고 은하수를 만들어 어디든 날아가게 할거야 Cause I’m a pilot anywhere Cause I’m a pilot anywhere  lighting star shooting star 줄게 내 Galaxy Cause I’m a pilot anywhere Cause I’m your pilot 네 곁에  저 별을 따 네게만 줄게 my GalaxyLike a star 내리는 비처럼 반짝이는 널 가지고 싶어 Get ma mind 엄지와 검지만 해도 내 마음을 너무 잘 표현해 붙어 안달 나니까 마냥 떨리기만 한 게 아냐 준비가 되면 쏘아 올린 인공위성처럼 네 주윌 마구 맴돌려 해 더 가까워진다면 네가 가져줄래 이 떨림을 어제는 내가 기분이 참 좋아서 지나간 행성에다가 그대 이름 새겨 놓았죠 한참 뒤에 별빛이 내리면 그 별이 가장 밝게 빛나요 지나간 새벽을 다 새면 다시 네 곁에 잠들겠죠 별빛 아래 잠든 난 마치 온 우주를 가진 것만 같아 난 그대 품에 별빛을 쏟아 내리고 은하수를 만들어 어디든 날아가게 할거야 Cause I’m a pilot anywhere Cause I’m a pilot anywhere  Lighting star Shooting star 줄게 내 Galaxy Cause I’m a pilot anywhere Cause I’m your pilot 네 곁에  저 별을 따 네게만 줄게 my Galaxy Cause I’m a pilot anywhere  Cause I’m a pilot anywhere  Lighting star Shooting star 줄게 내 Galaxy Cause I’m a pilot I’m your pilot Lighting star Shooting star 줄게 my Galaxy la la la la la lala la la la la la"
"36","30378155","이 지금","아이유","     이건 비밀이야 아무에게도 고백하지 않았던이야기를 들려주면큰 눈으로 너는 묻지How wow wow Whatever나 실은 말이야저기 아득한 미래로부터 날아왔어쏟아질 듯이 빼곡한 별들 사이를 지나 Fly fly fly있지 그곳도 사실 바보들 투성이야아니 매우 반짝이는 건 오히려 Now now now이 하루 이 지금 우리 눈부셔 아름다워이 불꽃놀이는 끝나지 않을 거야 Ooh Whatever흐린 날이면거짓말처럼 무섭게 깜깜했지새침데기 태양은 뜨겁기는커녕 PeacokeBlue blue blue Whatever매일매일제멋대로인 바람결을 땋아서 만든이 나침반이 가리킨 그곳에서 발견Oh That's you you yes you 있지 저런 건 그저 자그만 돌멩이야빛이 나는 건 여기 있잖아Life is cool cool cool시간은 많아 이대로면 아마 영원히 살 수 있지 않을까안녕 나의 주인공 그래 너를 만나러 나짜잔 우아하게 등장바로 이 하루 이 지금 우리눈부셔 아름다워나는 확실히 알아 오늘의 불꽃놀이는 끝나지 않을 거야 우우우 우우우우우우 우우우더 놀라운 건 지금부터야"
"37","9620473","나만 안되는 연애","볼빨간사춘기","     왠지 오늘따라마음이 아픈지 했더니오늘은 그대가날 떠나가는 날이래요왜 항상 나는 이렇게외로운 사랑을 하는지도무지 이해가 안가는이상한 날이에요왜 그랬는지 묻고 싶죠날 사랑하긴 했는지그랬다면 왜 날 안아줬는지그렇게 예뻐했는지나만 이런 세상을살고 있는 것 같아요바라보기만 하다포기할 수는 없겠죠근데도 이렇게 아픈 마음만가지고 사는 건도무지 불공평해서견딜 수가 없어요Please come back to me왠지 오늘만은그렇게 보내기 싫은지오늘은 그대와 나마지막인가 봐요왜 항상 나는 이렇게아무 말도 못하는지도무지 이해가 안가는이상한 날이에요시작부터 사랑하지 않았다고내게 말했었다면그랬다면 나의 마음은이렇게 굳게 닫혔을까요나만 이런 세상을살고 있는 것 같아요바라보기만 하다포기할 수는 없겠죠근데도 이렇게 아픈 마음만가지고 사는 건도무지 불공평해서견딜 수가 없어요그대는 아무렇지 않겠죠Please come back to me 내 눈물로 더 이상붙잡을 수는 없겠죠Please come back to me 근데도 이렇게 아픈 마음만가지고 사는 건도무지 불공평해서견딜 수가 없어요Please come back to mePlease come back to me나는 사실 이성적인 게참 싫어요그래서 우린헤어져야만 했으니까아무렇지 않게 살아가도매일 밤이 고통스럽겠죠그대가 정이 많은사람이었다면날 안아주진 않았을까요"
"38","30442275","달콤한 빈말 (Feat. 바버렛츠)","백아연","     조만간 얼굴 보자 언제 밥 한번 먹자 좋아 좋아 난 오늘도 기다려 더 예뻐진 것 같네 뭐가 이리 달콤해 so sweet so sweet 그럼 나 또 기대해 빠라밤 빠라밤빠라밥 빠라밥 빠라밤이번에는 진심이 맞죠거짓말 아니죠 진짜 보는 거죠거짓말이라도일단은 삼키고 볼래요맘이 썩는 것도 아닌데 뭐 어때빈말이라도 난 좋아빈말이라도 난 좋아그 말 한마디를 잡고며칠은 꿈꿀 수 있어몇 마디라도 난 좋아몇 마디라도 난 좋아내 하룰 열고 하룰 닫는 말 그 말담에 한번 보자고말한 게 언제 인지몰라 몰라난 오늘 또 기다려점점 더 예뻐진대그 말만 열두 번째싫어 싫어저 영혼 없는 말투빠라밤 빠라밤빠라밥 빠라밥 빠라밤이번에도 진심 아니죠거짓말인 거죠 이젠 안 속아요달콤한 말들만삼키고 삼켰던 내 맘이까맣게 썩어가는 줄도 모르고빈말이 난 이젠 싫어빈말이 난 이제 싫어그 말 한마디를 잡고밤새 헛된 꿈꾸게 해빈말 이젠 정말 싫어빈말 이젠 정말 싫어텅텅 빈 하트같이 공허한 그 말빈말 한마디로하룰 버티던 나인데어느새 기대가 커지고 커져서툭툭 뱉고 사라진널 미워하게 된 건내가 변한 걸까내 욕심이 커져버린 걸까빈말이 난 이젠 싫어빈말이 난 이제 싫어그 말 한마디를 잡고밤새 헛된 꿈꾸게 해빈말 이젠 정말 싫어빈말 이젠 정말 싫어텅텅 빈 하트같이 공허한 그 말"
"39","30181278","오랜 날 오랜 밤","악동뮤지션","     별 하나 있고너 하나 있는그곳이 내 오랜 밤이었어사랑해란 말이 머뭇거리어도거짓은 없었어넌 화나 있고참 조용했던그곳이 내 오랜 밤이었어어둠 속에서도 잠 이루지 못해흐느껴오는 너의 목소리그대 곁이면그저 곁에서만 있어도행복했단 걸그 사실까지 나쁘게추억 말아요오랜 날오랜 밤 동안정말 사랑했어요어쩔 수 없었다는 건말도 안 될 거라 생각하겠지만밉게 날기억하지는 말아줄래요아직도 잘 모르겠어당신의 흔적이지울 수 없이 소중해잘 자요 안녕그 말 끝으로흐른 시간은 오랜 날 같았어우린 서로에게깊어져 있었고난 그게 두려워넌 가만있고나도 그러했던순간은 우리 오랜 날 함께한 시간을아무런 의미도 없듯이추억만 하게 하겠죠그대 곁이면그저 곁에서만 있어도보고 싶고 또 행복했어그건 진심이었소오랜 날오랜 밤 동안정말 사랑했어요어쩔 수 없었다는 건말도 안 될 거라 생각하겠지만밉게 날기억하지는 말아줄래요아직도 잘 모르겠어당신의 흔적이지울 수 없이 소중해하늘이 참 뿌옇고맘을 다잡아야 하죠이젠 마지막 목소리마지막 안녕밉게 날기억하지는 말아줄래요아직도 잘 모르겠어당신의 흔적이지울 수 없이 소중해"
"40","30054344","TT","TWICE (트와이스)","     이러지도 못하는데 저러지도 못하네 그저 바라보며 ba-ba-ba-baby 매일 상상만 해 이름과 함께  쓱 말을 놨네 baby 아직 우린 모르는 사인데 아무거나 걸쳐도 아름다워 거울 속 단 둘이서 하는  fashion show show 이번에 정말 꼭꼭 내가 먼저 talk talk 다짐 뿐인걸 매번 다짐 뿐인걸 나나나나나나나 콧노래가 나오다가 나도 몰래 눈물 날 것 같애 아닌 것 같애 내가 아닌 것 같애 I love you so much 이미 난 다 컸다고 생각하는데 어쩌면 내 맘인데 왜  내 맘대로 할 수 없는 건 왜 밀어내려고 하면 할수록 자꾸 끌려 왜 자꾸 자꾸 끌려 baby I’m like TT Just like TT 이런 내 맘 모르고 너무해 너무해 I’m like TT Just like TT Tell me that you’d be my baby 어처구니 없다고 해 얼굴 값을 못한대 전혀 위로 안돼 ba-ba-ba-baby 미칠 것 같애 이 와중에 왜 배는 또 고픈 건데 하루 종일 먹기만 하는데 맴매매매 아무 죄도 없는 인형만 때찌 종일 앉아있다가 엎드렸다  시간이 획획획 피부는 왜 이렇게 또 칙칙 자꾸 틱틱 거리고 만 싶지 엄만 귀찮게 계속 왜왜왜왜왜 나나나나나나나 콧노래가 나오다가 나도 몰래 짜증날 것 같애 화날 것 같애 이런 애가 아닌데 I love you so much 이미 난 다 컸다고 생각하는데 어쩌면 내 맘인데 왜  내 맘대로 할 수 없는 건 왜 밀어내려고 하면 할수록 자꾸 끌려 왜 자꾸 자꾸 끌려 baby I’m like TT Just like TT 이런 내 맘 모르고 너무해 너무해 I’m like TT Just like TT Tell me that you’d be my baby 혹시 이런 나를 알까요 이대로 사라져 버리면 안돼요 이번엔 정말 꼭꼭 내가 먼저 talk talk 다짐 뿐인걸 매번 다짐 뿐인걸 이미 난 다 컸다고 생각하는데어쩌면 내 맘인데 왜 내 맘대로 할 수 없는 건 왜밀어내려고 하면 할수록자꾸 끌려 왜 자꾸 자꾸 끌려 babyI’m like TTJust like TT이런 내 맘 모르고 너무해 너무해I’m like TTJust like TTTell me that you’d be my baby"
"41","30419668","혼자","어반자카파","     혼자 하는 말 혼자 자는 밤혼자 있는 것 혼자 사는 것그건 내게는 당연한 것또 너에게는 별일 아닌 것고단한 몸 소란한 삶요란한 맘 또 혼자 남은 밤그건 내게는 당연한 것또 너에게는 안쓰러운 것혼자가 편하다는 내 말은언제부터 거짓말이되었는지 모르겠어자꾸 나를 위로해나는 정말 괜찮아말하고 온 밤여느 때보다 더 외로워져혼자 하는 말 혼자 자는 밤혼자 있는 것 혼자 사는 것그건 내게는 당연한 것또 너에게는 별일 아닌 것고단한 몸 소란한 삶요란한 맘 또 혼자 남은 밤그건 내게는 당연한 것또 너에게는 안쓰러운 것혼자 걷는 밤혼자 하는 약속혼자 깊은 새벽혼자 오는 아침혼자 걷는 밤혼자 하는 약속혼자 깊은 새벽혼자 오는 아침빛나네말해나는 사실 불편해나를 보는 시선도저히 익숙해지질 않아혼자 하는 말 혼자 자는 밤혼자 있는 것 혼자 사는 것그건 내게는 당연한 것또 너에게는 별일 아닌 것고단한 몸 소란한 삶요란한 맘 또 혼자 남은 밤그건 내게는 당연한 것또 너에게는 안쓰러운 것혼자 걷는 밤혼자 하는 약속혼자 깊은 새벽혼자 오는 아침혼자 걷는 밤혼자 하는 약속혼자 깊은 새벽혼자 오는 아침빛나네"
"42","30453632","I Know You Know","월하소년 (月下少年)","     잘 모르겠어도통 헷갈린 기분모든 감각 총동원해도어려워 넌 내게 신의 한 수Baby 알듯 말듯 감당이 안돼Baby 올듯 말듯 반칙을 하네넌 마치 끝없는 신기루Oh 잡힐 듯 또 쉽게 잡히지가 않아왠지 흔들린 네 눈빛에본능적으로 촉이 와전부 들킨 것 같아무슨 말을 하려 하는지알고 있는 것 같아솔직하게오늘따라 좀 달라자꾸 내 눈을 슬쩍 바라I know you know확실한 이 느낌나와 같다 말해주잖아숨길 수 없어그런 눈빛으로 빤히바라보면 그건 반칙날 다룰 줄 아는 MasterKey를 쥐고 있지점점 뒤로 빼지 말고 가까이시치미 떼지 말고 내게 빨리말해 baby I know you know이게 난 더 좋아모두 알려줘 baby come on숨결마저 고요한 순간출구도 없는 네가 와영원히 갇히고 파답을 모르는 아이처럼너에게 더 빠져가나도 몰래오늘따라 좀 달라자꾸 내 눈을 슬쩍 바라I know you know확실한 이 느낌나와 같다 말해주잖아숨길 수 없어아닌 척해도 GirlI know you know I know you know나만 보잖아 GirlI know you know 다 티가 나잖아피하지는 마 GirlI know you know oh yeah그만 애태우고 와줘I know you know이미 커져버린 맘을멈출 수가 없는걸굳이 말을 해야 아느냐고묻는 네 맘을 다 알아이제 우린 좀 달라분명 너도 날 원하잖아I know you know너와 맞는 이 느낌너도 말을 하려 했잖아더 다가와줘아닌 척해도 GirlI know you know I know you know it나만 보잖아 GirlI know you know 전부 느껴지잖아피하지는 마 GirlI know you know 이젠 더 이상숨이 멎을듯한 지금 Talk to meI know you knowI know you knowI know you know"
"43","30157753","Beautiful","Crush","     it`s a beautiful life난 너의 곁에 있을게it`s a beautiful life너의 뒤에 서 있을게beautiful love하늘아래 너와 있다면숨쉬는 것만으로도 좋아it`s a beautiful lifebeautiful day너의 기억에서 내가 살텐데beautiful life beautiful day내 곁에서 머물러줘beautiful my lovebeautiful your heartit`s a beautiful lifeit`s a beautiful lifeit`s a beautiful life언제나 널 지켜줄게it`s a beautiful life내게 기댈수가 있게beautiful love너의 눈물 너의 미소도곁에서 함께 할 수 있도록it`s a beautiful lifebeautiful day미치도록 널 사랑했었던 날beautiful life beautiful day너를 잃고 싶지 않아beautiful my lovebeautiful your heartit`s a beautiful life세상에 너와 닮은 추억이또 덩그러니 내게 남겨져있어너와의 기억 너와의 추억it`s a sorrowful lifesorrowful day슬픔을 이기지 못하는 내게sorrowful life sorrowful day내 곁에서 떠나지마추억속에 내가 살지 않도록it`s a beautiful life"
"44","30453631","Show Time","It`s","     자 이제 Show Time다가와 First Time널 위해 나 Long Time준비한 Show Show Show ShowPerfect 확실한 Impact 보여줄게평생 잊지 못할 너만의 Show Time드디어 올 것이 왔어차 시간이 다 됐어널 가득 채우겠어 널 가득 채우겠어특별한 날이기에 널 감동시키기에완벽한 시나리오 절대 뻔하지 않아심장이 터질 것 같아너 오는 소리가 들려두근거려 나 떨려넌 어떤 표정 지을까세상을 다 가진 것처럼 더 다가와자 이제 Show Time다가와 First Time널 위해 나 Long Time준비한 Show Show Show ShowPerfect 확실한 Impact 보여줄게평생 잊지 못할 너만의 Show Time난 너 하나면 돼너만 바라볼게Alright dear my love넌 그 어떤 말로도 표현할래도널 표현할 수 없어진짜로 I love you girlCause it's you Yeah I'm in youMy love is true어떻게 더 말해줄까 Uh새로운 막이 올랐어나의 진심을 담아서 무대에 올랐어관객은 오직 너뿐야널위해 뭐든 다할거야 원한다면자 이제 Show Time다가와 First Time널 위해 나 Long Time준비한 Show Show Show ShowPerfect 확실한 Impact 보여줄게평생 잊지 못할 너만의 Show Time난 너 하나면 돼너만 바라볼게자 이제 Show Time다가와 First Time널 위해 나 Long Time준비한 Show Show Show ShowPerfect 확실한 Impact 보여줄게평생 잊지 못할 너만의 Show Time난 너 하나면 돼너만의 Show Time"
"45","30069773","불장난","BLACKPINK","     우리 엄만 매일 내게 말했어언제나 남자 조심하라고사랑은 마치 불장난 같아서 다치니까 Eh엄마 말이 꼭 맞을지도 몰라널 보면 내 맘이 뜨겁게 달아올라두려움보단 널 향한 끌림이 더 크니까 Eh멈출 수 없는 이 떨림은On and on and on내 전부를 너란 세상에다 던지고 싶어Look at me look at me now이렇게 넌 날 애태우고 있잖아끌 수 없어우리 사랑은 불장난My love is on fireNow burn baby burn불장난My love is on fireSo don’t play with me boy불장난Oh no 난 이미 멀리 와버렸는걸어느새 이 모든 게 장난이 아닌 걸사랑이란 빨간 불씨불어라 바람 더 커져가는 불길이게 약인지 독인지 우리 엄마도 몰라내 맘 도둑인데 왜 경찰도 몰라불 붙은 내 심장에 더 부어라 너란 기름kiss him will I diss him I don’t know but I miss him중독을 넘어선 이 사랑은 crack내 심장의 색깔은 black멈출 수 없는 이 떨림은On and on and on내 전부를 너란 불길 속으로던지고 싶어Look at me look at me now이렇게 넌 날 애태우고 있잖아끌 수 없어우리 사랑은 불장난My love is on fireNow burn baby burn불장난My love is on fireSo don’t play with me boy불장난걷잡을 수가 없는 걸너무나 빨리 퍼져 가는 이 불길이런 날 멈추지 마이 사랑이 오늘 밤을 태워버리게 whooo"
"46","9614761","그대라는 사치","한동근","     그림 같은 집이 뭐 별거겠어요 어느 곳이든 그대가 있다면 그게 그림이죠빛나는 하루가 뭐 별거겠어요어떤 하루던 그대 함께라면 뭐가 필요하죠나 그대가 있지만 힘든 세상이 아니라힘든 세상 이지만 곁에 그대가 있음을 깨닫고 또 감사해요 또 기도해요 내 곁에서 변치 않고 영원하길 기도 드리죠무려 우리 함께 눈뜨는 아침과매일 그댈 만나 돌아오는 집 앞나 만의 그대 나의 그대 내겐 사치라는걸과분한 입맞춤에 취해 잠이 드는 일그래 사치 그댄 사치 내겐 사치행복이란 말이 뭐 별거겠어요그저 그대의 잠꼬대 마저 날기쁘게 하는데사랑이란 말이 뭐 별거겠어요그저 이렇게 보고만 있어도입에서 맴돌죠나 그대가 있지만 거친 세상이 아니라거친 세상 이지만 내겐 그대가 있음을 깨닫고 또 다짐하죠 또 약속하죠 그대 곁에 변치않고 영원하길 약속할게요무려 우리 함께 눈뜨는 아침과매일 그댈 만나 돌아오는 집 앞나 만의 그대 나의 그대 내겐 사치 라는걸과분한 입맞춤에 취해 잠이 드는 일그래 사치 그댄 사치 내겐 사치내가 상상하고 꿈꾸던 사람 그대정말 사랑하고 있다고 나 말 할 수 있어서믿을 수 없어 정말 믿을 수 없어내가 어떻게 내가 감히 사랑할 수 있는지 말야   무려 우리 함께 잠드는 이 밤과매일 나를 위해 차려진 이 식탁나 만의 그대 나의 그대 내겐 사치 라는걸과분한 입맞춤에 취해 잠에 드는 일그래 사치 그댄 사치 내겐 사치"
"47","8287788","Closer (Feat. Halsey)","The Chainsmokers","     Hey, I was doing just fine before I met youI drink too much and that's an issue but I'm okayHey, you tell your friends it was nice to meet themBut I hope I never see them againI know it breaks your heartMoved to the city in a broke down carAnd four years, no callsNow you're looking pretty in a hotel barAnd I can't stopNo, I can't stopSo baby pull me closer in the backseat of your RoverThat I know you can't affordBite that tattoo on your shoulderPull the sheets right off the cornerOf the mattress that you stoleFrom your roommate back in BoulderWe ain't ever getting olderWe ain't ever getting olderWe ain't ever getting olderYou look as good as the day I met youI forget just why I left you, I was insaneStay and play that Blink-182 songThat we beat to death in Tuscon, okayI know it breaks your heartMoved to the city in a broke down carAnd four years, no callNow I'm looking pretty in a hotel barAnd I can't stopNo, I can't stopSo baby pull me closer in the backseat of your RoverThat I know you can't affordBite that tattoo on your shoulderPull the sheets right off the cornerOf the mattress that you stoleFrom your roommate back in BoulderWe ain't ever getting olderWe ain't ever getting olderWe ain't ever getting olderSo baby pull me closer in the backseat of your RoverThat I know you can't affordBite that tattoo on your shoulderPull the sheets right off the cornerOf the mattress that you stoleFrom your roommate back in BoulderWe ain't ever getting olderWe ain't ever getting older (we ain't ever getting older)We ain't ever getting older (we ain't ever getting older)We ain't ever getting older (we ain't ever getting older)We ain't ever getting olderWe ain't ever getting olderNo we ain't ever getting older    "
"48","30428238","울고 싶지 않아","세븐틴","     -  울고 싶지 않아 -울고 싶지 않아울고 싶지 않아사랑해서 사랑한다는 말이부족해서 그 어떤 말을 꺼내봐도너 하나만 아끼던 날 두고서어디 간 거니내가 싫어 어어 져서멀리 간 거니장난치지 마 거기 있는 거 알아나타날 거 같아 마냥 기다리다널 찾아가야 돼 찾아가야 돼지금 울면 못 볼지 모르니까울고 싶지 않아울고 싶지 않아눈물은 많지만울고 싶지 않아낯설지 않은 길 이 길이 낯설다아는 길 맞는지 내게 또 묻지요혹시나 그 사람날 찾고 있지 않을까 나는 지금 널 찾고 있어요장난치지 마 거기 있는 거 알아나타날 거 같아 마냥 기다리다널 찾아가야 돼 가야 하는데눈물 고여 점점 흐려져울고 싶지 않아울고 싶지 않아눈물은 많지만울고 싶지 않아난 괜찮아안 괜찮아너 보고 싶지 않아너무 보고 싶어맘에 없는 말들로거짓말이라도해야 돼 해야 돼생각처럼 맘이말을 듣지 않으니까돌아와 돌아와 돌아와절반이 없는데어떻게 하나로 살아울고 싶지 않아울고 싶지 않아울고 싶지 않아눈물은 많지만울고 싶지 않아울고 싶지 않아우리 다시 볼 때울고 싶지 않아"
"49","8203900","너였다면","정승환","     왜 너에겐 그렇게 어려운지  애를 쓰는 나를 제대로 봐주는 게 너 하나에 이토록 아플 수 있음에 놀라곤 해 고단했던 하루 나는 꿈을 꿔도 아파 너였다면 어떨 것 같아  이런 미친 날들이 네 하루가 되면 말야 너도 나만큼 혼자 부서져 본다면 알게 될까 가슴이 터질 듯 날 가득 채운 통증과  얼마나 너를 원하고 있는지 내가 너라면 그냥 날 사랑할 텐데 내 가슴은 한없이 바닥까지  나를 둘러싸는 모든 게 두려워져 다 사랑에 빠지면 행복한 거라니 누가 그래 뒷모습만 보는 그런 사랑하는 내게 너였다면 어떨 것 같아  이런 미친 날들이 네 하루가 되면 말야 너도 나만큼 혼자 부서져 본다면 알게 될까 가슴이 터질 듯 날 가득 채운 통증과  얼마나 너를 원하고 있는지 내가 너라면그냥 날 사랑할텐데이미 너는 내게대답한 걸 알아 대답 없는 대답의 의미다 알면서도난 모르는 척 맴도는데요즘 나는 어떤 줄 아니 편히 잠을 잘 수도뭘 삼켜낼 수도 없어널 바라보다 점점 망가져가는 날 알긴 할까죽을 것 같아도넌 내게 올 리 없대도 딴 곳만 보는너란 걸 알아도그런 너를 난놓을 순 없을 것 같아"
"50","30440430","사랑앓이 (With 김나영)","FTISLAND","     그리울 때 눈 감으면더 잘 보이는 그런 사람잊으려 하고 지우려 하면더 많이 생각나는 사람그 사람 꼭 올 거라고 내 가슴에해로운 거짓말을 하고꼭 올 거라는 말은 안 했지만기다릴 수밖에 없는 사람너무나 많이 사랑한 죄널 너무나 많이 사랑한 죄난 너로 인해 그 많은 죄로 인해기다림을 앓고 있다고그 사람 꼭 올 거라고 내 가슴에해로운 거짓말을 하고꼭 올 거라는 말은 안 했지만기다릴 수밖에 없는 사람너무나 많이 사랑한 죄널 너무나 많이 사랑한 죄난 너로 인해 그 많은 죄로 인해기다림을 앓고 있다고그대 나를 이렇게 멀리떠나간 거죠 부디 제발늘 나에게만 모진 한 사람내게는 눈물만 줬던 사람늘 혼자서만 앓고 있다고널 너무나 많이 사랑한 죄난 너로 인해 그 많은 죄로 인해기다림을 앓고 있다고내가 더 많이 사랑한 죄널 너무나 많이 그리워한 죄난 너로 인해 그 많은 죄로 인해눈물로 앓고 있었다고 이렇게"
